"Cruise","Depth_interval","Station","Site","DayNight","abd_copepoda_m3","sampled_volume","mean_depth","epipelagic"
"2012","(10,15]","cycle_03_cast06","cycle3","day",0,59.74,-12.5,-47
"2012","(15,20]","cycle_03_cast06","cycle3","day",0,56.65,-17.5,-47
"2012","(20,25]","cycle_03_cast06","cycle3","day",0,59.74,-22.5,-47
"2012","(25,30]","cycle_03_cast06","cycle3","day",0,56.65,-27.5,-47
"2012","(30,35]","cycle_03_cast06","cycle3","day",0,57.68,-32.5,-47
"2012","(35,40]","cycle_03_cast06","cycle3","day",0,51.5,-37.5,-47
"2012","(40,45]","cycle_03_cast06","cycle3","day",0,59.74,-42.5,-47
"2012","(45,50]","cycle_03_cast06","cycle3","day",0,54.59,-47.5,-47
"2012","(50,55]","cycle_03_cast06","cycle3","day",0,54.59,-52.5,-47
"2012","(55,60]","cycle_03_cast06","cycle3","day",0,52.53,-57.5,-47
"2012","(60,65]","cycle_03_cast06","cycle3","day",0,51.5,-62.5,-47
"2012","(65,70]","cycle_03_cast06","cycle3","day",0,55.62,-67.5,-47
"2012","(70,75]","cycle_03_cast06","cycle3","day",0,53.56,-72.5,-47
"2012","(75,80]","cycle_03_cast06","cycle3","day",0,57.68,-77.5,-47
"2012","(80,85]","cycle_03_cast06","cycle3","day",0,54.59,-82.5,-47
"2012","(85,90]","cycle_03_cast06","cycle3","day",0,61.8,-87.5,-47
"2012","(90,95]","cycle_03_cast06","cycle3","day",0,56.65,-92.5,-47
"2012","(95,100]","cycle_03_cast06","cycle3","day",0,53.56,-97.5,-47
"2012","(100,105]","cycle_03_cast06","cycle3","day",0,51.5,-102.5,-47
"2012","(105,110]","cycle_03_cast06","cycle3","day",0,41.2,-107.5,-47
"2012","(110,115]","cycle_03_cast06","cycle3","day",0,27.81,-112.5,-47
"2012","(115,120]","cycle_03_cast06","cycle3","day",0,30.9,-117.5,-47
"2012","(120,125]","cycle_03_cast06","cycle3","day",0,27.81,-122.5,-47
"2012","(125,130]","cycle_03_cast06","cycle3","day",0,32.96,-127.5,-47
"2012","(130,135]","cycle_03_cast06","cycle3","day",0,27.81,-132.5,-47
"2012","(135,140]","cycle_03_cast06","cycle3","day",0,30.9,-137.5,-47
"2012","(140,145]","cycle_03_cast06","cycle3","day",0,28.84,-142.5,-47
"2012","(145,150]","cycle_03_cast06","cycle3","day",0,29.87,-147.5,-47
"2012","(155,160]","cycle_03_cast06","cycle3","day",0,37.08,-157.5,-47
"2012","(160,165]","cycle_03_cast06","cycle3","day",0,20.6,-162.5,-47
"2012","(170,175]","cycle_03_cast06","cycle3","day",0,26.78,-172.5,-47
"2012","(175,180]","cycle_03_cast06","cycle3","day",0,32.96,-177.5,-47
"2012","(180,185]","cycle_03_cast06","cycle3","day",0,26.78,-182.5,-47
"2012","(185,190]","cycle_03_cast06","cycle3","day",0,30.9,-187.5,-47
"2012","(190,195]","cycle_03_cast06","cycle3","day",0,26.78,-192.5,-47
"2012","(195,200]","cycle_03_cast06","cycle3","day",0,37.08,-197.5,-47
"2012","(200,205]","cycle_03_cast06","cycle3","day",0,20.6,-202.5,-47
"2012","(205,210]","cycle_03_cast06","cycle3","day",0,39.14,-207.5,-47
"2012","(210,215]","cycle_03_cast06","cycle3","day",0,24.72,-212.5,-47
"2012","(215,220]","cycle_03_cast06","cycle3","day",28.555111364934,35.02,-217.5,-47
"2012","(220,225]","cycle_03_cast06","cycle3","day",0,25.75,-222.5,-47
"2012","(225,230]","cycle_03_cast06","cycle3","day",0,30.9,-227.5,-47
"2012","(230,235]","cycle_03_cast06","cycle3","day",0,29.87,-232.5,-47
"2012","(235,240]","cycle_03_cast06","cycle3","day",0,30.9,-237.5,-47
"2012","(240,245]","cycle_03_cast06","cycle3","day",46.232085067036,21.63,-242.5,-47
"2012","(245,250]","cycle_03_cast06","cycle3","day",53.9374325782093,37.08,-247.5,-47
"2012","(255,260]","cycle_03_cast06","cycle3","day",0,28.84,-257.5,-47
"2012","(260,265]","cycle_03_cast06","cycle3","day",0,29.87,-262.5,-47
"2012","(265,270]","cycle_03_cast06","cycle3","day",51.0986203372509,19.57,-267.5,-47
"2012","(270,275]","cycle_03_cast06","cycle3","day",0,33.99,-272.5,-47
"2012","(275,280]","cycle_03_cast06","cycle3","day",0,26.78,-277.5,-47
"2012","(280,285]","cycle_03_cast06","cycle3","day",69.3481276005548,28.84,-282.5,-47
"2012","(290,295]","cycle_03_cast06","cycle3","day",46.2320850670365,21.63,-292.5,-47
"2012","(295,300]","cycle_03_cast06","cycle3","day",0,36.05,-297.5,-47
"2012","(300,305]","cycle_03_cast06","cycle3","day",0,24.72,-302.5,-47
"2012","(305,310]","cycle_03_cast06","cycle3","day",0,36.05,-307.5,-47
"2012","(310,315]","cycle_03_cast06","cycle3","day",0,23.69,-312.5,-47
"2012","(315,320]","cycle_03_cast06","cycle3","day",0,33.99,-317.5,-47
"2012","(320,325]","cycle_03_cast06","cycle3","day",0,29.87,-322.5,-47
"2012","(325,330]","cycle_03_cast06","cycle3","day",0,27.81,-327.5,-47
"2012","(330,335]","cycle_03_cast06","cycle3","day",0,28.84,-332.5,-47
"2012","(335,340]","cycle_03_cast06","cycle3","day",0,36.05,-337.5,-47
"2012","(340,345]","cycle_03_cast06","cycle3","day",0,20.6,-342.5,-47
"2012","(345,350]","cycle_03_cast06","cycle3","day",0,40.17,-347.5,-47
"2012","(350,355]","cycle_03_cast06","cycle3","day",0,25.75,-352.5,-47
"2012","(360,365]","cycle_03_cast06","cycle3","day",29.4204177699324,33.99,-362.5,-47
"2012","(365,370]","cycle_03_cast06","cycle3","day",0,25.75,-367.5,-47
"2012","(370,375]","cycle_03_cast06","cycle3","day",0,33.99,-372.5,-47
"2012","(375,380]","cycle_03_cast06","cycle3","day",0,29.87,-377.5,-47
"2012","(380,385]","cycle_03_cast06","cycle3","day",0,30.9,-382.5,-47
"2012","(385,390]","cycle_03_cast06","cycle3","day",0,30.9,-387.5,-47
"2012","(395,400]","cycle_03_cast06","cycle3","day",0,35.02,-397.5,-47
"2012","(400,405]","cycle_03_cast06","cycle3","day",0,32.96,-402.5,-47
"2012","(405,410]","cycle_03_cast06","cycle3","day",0,21.63,-407.5,-47
"2012","(410,415]","cycle_03_cast06","cycle3","day",0,41.2,-412.5,-47
"2012","(415,420]","cycle_03_cast06","cycle3","day",44.1306266548985,22.66,-417.5,-47
"2012","(420,425]","cycle_03_cast06","cycle3","day",0,35.02,-422.5,-47
"2012","(430,435]","cycle_03_cast06","cycle3","day",42.2119037568594,23.69,-432.5,-47
"2012","(435,440]","cycle_03_cast06","cycle3","day",0,29.87,-437.5,-47
"2012","(440,445]","cycle_03_cast06","cycle3","day",0,33.99,-442.5,-47
"2012","(445,450]","cycle_03_cast06","cycle3","day",0,30.9,-447.5,-47
"2012","(450,455]","cycle_03_cast06","cycle3","day",0,28.84,-452.5,-47
"2012","(465,470]","cycle_03_cast06","cycle3","day",40.453074433657,24.72,-467.5,-47
"2012","(470,475]","cycle_03_cast06","cycle3","day",0,40.17,-472.5,-47
"2012","(485,490]","cycle_03_cast06","cycle3","day",0,30.9,-487.5,-47
"2012","(490,495]","cycle_03_cast06","cycle3","day",0,29.87,-492.5,-47
"2012","(495,500]","cycle_03_cast06","cycle3","day",0,41.2,-497.5,-47
"2012","(0,5]","cycle_03_cast07","cycle3","night",12.9449838187703,77.25,-2.5,NA
"2012","(5,10]","cycle_03_cast07","cycle3","night",12.1359223300971,82.4,-7.5,NA
"2012","(10,15]","cycle_03_cast07","cycle3","night",23.3945490700667,85.49,-12.5,NA
"2012","(15,20]","cycle_03_cast07","cycle3","night",27.7392510402219,72.1,-17.5,NA
"2012","(20,25]","cycle_03_cast07","cycle3","night",0,53.56,-22.5,NA
"2012","(25,30]","cycle_03_cast07","cycle3","night",15.4106950223455,64.89,-27.5,NA
"2012","(30,35]","cycle_03_cast07","cycle3","night",58.2524271844663,51.5,-32.5,NA
"2012","(35,40]","cycle_03_cast07","cycle3","night",19.4174757281554,51.5,-37.5,NA
"2012","(40,45]","cycle_03_cast07","cycle3","night",34.0657468915005,58.71,-42.5,NA
"2012","(45,50]","cycle_03_cast07","cycle3","night",17.337031900139,57.68,-47.5,NA
"2012","(50,55]","cycle_03_cast07","cycle3","night",32.3624595469255,61.8,-52.5,NA
"2012","(55,60]","cycle_03_cast07","cycle3","night",36.636746656897,54.59,-57.5,NA
"2012","(60,65]","cycle_03_cast07","cycle3","night",31.8319274232054,62.83,-62.5,NA
"2012","(65,70]","cycle_03_cast07","cycle3","night",21.1059518784297,47.38,-67.5,NA
"2012","(70,75]","cycle_03_cast07","cycle3","night",35.3045013239188,56.65,-72.5,NA
"2012","(75,80]","cycle_03_cast07","cycle3","night",31.3185092389602,63.86,-77.5,NA
"2012","(80,85]","cycle_03_cast07","cycle3","night",18.6706497386109,53.56,-82.5,NA
"2012","(85,90]","cycle_03_cast07","cycle3","night",0,50.47,-87.5,NA
"2012","(90,95]","cycle_03_cast07","cycle3","night",18.3183733284484,54.59,-92.5,NA
"2012","(95,100]","cycle_03_cast07","cycle3","night",0,58.71,-97.5,NA
"2012","(100,105]","cycle_03_cast07","cycle3","night",0,50.47,-102.5,NA
"2012","(105,110]","cycle_03_cast07","cycle3","night",22.0653133274492,45.32,-107.5,NA
"2012","(110,115]","cycle_03_cast07","cycle3","night",23.1160425335183,43.26,-112.5,NA
"2012","(115,120]","cycle_03_cast07","cycle3","night",0,35.02,-117.5,NA
"2012","(120,125]","cycle_03_cast07","cycle3","night",0,33.99,-122.5,NA
"2012","(125,130]","cycle_03_cast07","cycle3","night",0,35.02,-127.5,NA
"2012","(130,135]","cycle_03_cast07","cycle3","night",0,37.08,-132.5,NA
"2012","(135,140]","cycle_03_cast07","cycle3","night",0,25.75,-137.5,NA
"2012","(140,145]","cycle_03_cast07","cycle3","night",0,31.93,-142.5,NA
"2012","(145,150]","cycle_03_cast07","cycle3","night",0,29.87,-147.5,NA
"2012","(150,155]","cycle_03_cast07","cycle3","night",0,29.87,-152.5,NA
"2012","(155,160]","cycle_03_cast07","cycle3","night",0,28.84,-157.5,NA
"2012","(160,165]","cycle_03_cast07","cycle3","night",0,29.87,-162.5,NA
"2012","(165,170]","cycle_03_cast07","cycle3","night",0,29.87,-167.5,NA
"2012","(175,180]","cycle_03_cast07","cycle3","night",0,26.78,-177.5,NA
"2012","(180,185]","cycle_03_cast07","cycle3","night",0,27.81,-182.5,NA
"2012","(185,190]","cycle_03_cast07","cycle3","night",0,32.96,-187.5,NA
"2012","(190,195]","cycle_03_cast07","cycle3","night",0,27.81,-192.5,NA
"2012","(195,200]","cycle_03_cast07","cycle3","night",0,27.81,-197.5,NA
"2012","(200,205]","cycle_03_cast07","cycle3","night",0,33.99,-202.5,NA
"2012","(210,215]","cycle_03_cast07","cycle3","night",0,28.84,-212.5,NA
"2012","(220,225]","cycle_03_cast07","cycle3","night",37.3412994772218,26.78,-222.5,NA
"2012","(225,230]","cycle_03_cast07","cycle3","night",0,26.78,-227.5,NA
"2012","(230,235]","cycle_03_cast07","cycle3","night",0,33.99,-232.5,NA
"2012","(235,240]","cycle_03_cast07","cycle3","night",0,21.63,-237.5,NA
"2012","(240,245]","cycle_03_cast07","cycle3","night",0,36.05,-242.5,NA
"2012","(250,255]","cycle_03_cast07","cycle3","night",0,27.81,-252.5,NA
"2012","(255,260]","cycle_03_cast07","cycle3","night",33.478406427854,29.87,-257.5,NA
"2012","(260,265]","cycle_03_cast07","cycle3","night",0,28.84,-262.5,NA
"2012","(270,275]","cycle_03_cast07","cycle3","night",0,28.84,-272.5,NA
"2012","(275,280]","cycle_03_cast07","cycle3","night",0,27.81,-277.5,NA
"2012","(280,285]","cycle_03_cast07","cycle3","night",0,29.87,-282.5,NA
"2012","(285,290]","cycle_03_cast07","cycle3","night",0,21.63,-287.5,NA
"2012","(290,295]","cycle_03_cast07","cycle3","night",0,36.05,-292.5,NA
"2012","(300,305]","cycle_03_cast07","cycle3","night",0,32.96,-302.5,NA
"2012","(305,310]","cycle_03_cast07","cycle3","night",35.9582883854733,27.81,-307.5,NA
"2012","(310,315]","cycle_03_cast07","cycle3","night",0,29.87,-312.5,NA
"2012","(315,320]","cycle_03_cast07","cycle3","night",0,26.78,-317.5,NA
"2012","(320,325]","cycle_03_cast07","cycle3","night",0,31.93,-322.5,NA
"2012","(330,335]","cycle_03_cast07","cycle3","night",0,28.84,-332.5,NA
"2012","(335,340]","cycle_03_cast07","cycle3","night",0,31.93,-337.5,NA
"2012","(340,345]","cycle_03_cast07","cycle3","night",0,23.69,-342.5,NA
"2012","(345,350]","cycle_03_cast07","cycle3","night",0,32.96,-347.5,NA
"2012","(350,355]","cycle_03_cast07","cycle3","night",0,29.87,-352.5,NA
"2012","(355,360]","cycle_03_cast07","cycle3","night",0,25.75,-357.5,NA
"2012","(360,365]","cycle_03_cast07","cycle3","night",0,31.93,-362.5,NA
"2012","(365,370]","cycle_03_cast07","cycle3","night",33.4784064278539,29.87,-367.5,NA
"2012","(375,380]","cycle_03_cast07","cycle3","night",0,33.99,-377.5,NA
"2012","(380,385]","cycle_03_cast07","cycle3","night",77.6699029126216,25.75,-382.5,NA
"2012","(385,390]","cycle_03_cast07","cycle3","night",0,27.81,-387.5,NA
"2012","(390,395]","cycle_03_cast07","cycle3","night",0,32.96,-392.5,NA
"2012","(395,400]","cycle_03_cast07","cycle3","night",0,24.72,-397.5,NA
"2012","(400,405]","cycle_03_cast07","cycle3","night",0,23.69,-402.5,NA
"2012","(405,410]","cycle_03_cast07","cycle3","night",0,29.87,-407.5,NA
"2012","(410,415]","cycle_03_cast07","cycle3","night",0,28.84,-412.5,NA
"2012","(415,420]","cycle_03_cast07","cycle3","night",0,22.66,-417.5,NA
"2012","(420,425]","cycle_03_cast07","cycle3","night",27.7392510402219,36.05,-422.5,NA
"2012","(430,435]","cycle_03_cast07","cycle3","night",0,27.81,-432.5,NA
"2012","(435,440]","cycle_03_cast07","cycle3","night",0,29.87,-437.5,NA
"2012","(440,445]","cycle_03_cast07","cycle3","night",0,28.84,-442.5,NA
"2012","(445,450]","cycle_03_cast07","cycle3","night",0,21.63,-447.5,NA
"2012","(450,455]","cycle_03_cast07","cycle3","night",24.2718446601942,41.2,-452.5,NA
"2012","(460,465]","cycle_03_cast07","cycle3","night",0,29.87,-462.5,NA
"2012","(470,475]","cycle_03_cast07","cycle3","night",0,29.87,-472.5,NA
"2012","(480,485]","cycle_03_cast07","cycle3","night",0,38.11,-482.5,NA
"2012","(485,490]","cycle_03_cast07","cycle3","night",48.5436893203884,20.6,-487.5,NA
"2012","(495,500]","cycle_03_cast07","cycle3","night",0,24.72,-497.5,NA
"2012","(0,5]","cycle_03_cast08","cycle3","night",0,42.23,-2.5,-57
"2012","(5,10]","cycle_03_cast08","cycle3","night",0,52.53,-7.5,-57
"2012","(10,15]","cycle_03_cast08","cycle3","night",0,51.5,-12.5,-57
"2012","(15,20]","cycle_03_cast08","cycle3","night",16.4554879052164,60.77,-17.5,-57
"2012","(20,25]","cycle_03_cast08","cycle3","night",19.4174757281553,51.5,-22.5,-57
"2012","(25,30]","cycle_03_cast08","cycle3","night",35.3045013239188,56.65,-27.5,-57
"2012","(30,35]","cycle_03_cast08","cycle3","night",86.6851595006936,57.68,-32.5,-57
"2012","(35,40]","cycle_03_cast08","cycle3","night",89.8957209636821,55.62,-37.5,-57
"2012","(40,45]","cycle_03_cast08","cycle3","night",17.9791441927364,55.62,-42.5,-57
"2012","(45,50]","cycle_03_cast08","cycle3","night",0,62.83,-47.5,-57
"2012","(50,55]","cycle_03_cast08","cycle3","night",0,39.14,-52.5,-57
"2012","(55,60]","cycle_03_cast08","cycle3","night",0,40.17,-57.5,-57
"2012","(60,65]","cycle_03_cast08","cycle3","night",0,63.86,-62.5,-57
"2012","(65,70]","cycle_03_cast08","cycle3","night",0,59.74,-67.5,-57
"2012","(70,75]","cycle_03_cast08","cycle3","night",41.3137781450114,48.41,-72.5,-57
"2012","(75,80]","cycle_03_cast08","cycle3","night",19.8137507430157,50.47,-77.5,-57
"2012","(80,85]","cycle_03_cast08","cycle3","night",0,56.65,-82.5,-57
"2012","(85,90]","cycle_03_cast08","cycle3","night",0,45.32,-87.5,-57
"2012","(90,95]","cycle_03_cast08","cycle3","night",17.6522506619594,56.65,-92.5,-57
"2012","(95,100]","cycle_03_cast08","cycle3","night",0,58.71,-97.5,-57
"2012","(100,105]","cycle_03_cast08","cycle3","night",57.1102227298687,52.53,-102.5,-57
"2012","(105,110]","cycle_03_cast08","cycle3","night",23.1160425335183,43.26,-107.5,-57
"2012","(110,115]","cycle_03_cast08","cycle3","night",0,30.9,-112.5,-57
"2012","(115,120]","cycle_03_cast08","cycle3","night",32.3624595469256,30.9,-117.5,-57
"2012","(120,125]","cycle_03_cast08","cycle3","night",0,31.93,-122.5,-57
"2012","(125,130]","cycle_03_cast08","cycle3","night",0,35.02,-127.5,-57
"2012","(130,135]","cycle_03_cast08","cycle3","night",0,26.78,-132.5,-57
"2012","(135,140]","cycle_03_cast08","cycle3","night",0,32.96,-137.5,-57
"2012","(140,145]","cycle_03_cast08","cycle3","night",0,27.81,-142.5,-57
"2012","(145,150]","cycle_03_cast08","cycle3","night",0,33.99,-147.5,-57
"2012","(150,155]","cycle_03_cast08","cycle3","night",0,22.66,-152.5,-57
"2012","(160,165]","cycle_03_cast08","cycle3","night",0,25.75,-162.5,-57
"2012","(165,170]","cycle_03_cast08","cycle3","night",0,33.99,-167.5,-57
"2012","(170,175]","cycle_03_cast08","cycle3","night",0,27.81,-172.5,-57
"2012","(175,180]","cycle_03_cast08","cycle3","night",0,32.96,-177.5,-57
"2012","(180,185]","cycle_03_cast08","cycle3","night",29.4204177699323,33.99,-182.5,-57
"2012","(185,190]","cycle_03_cast08","cycle3","night",30.3398058252427,32.96,-187.5,-57
"2012","(190,195]","cycle_03_cast08","cycle3","night",0,28.84,-192.5,-57
"2012","(195,200]","cycle_03_cast08","cycle3","night",0,37.08,-197.5,-57
"2012","(200,205]","cycle_03_cast08","cycle3","night",0,36.05,-202.5,-57
"2012","(205,210]","cycle_03_cast08","cycle3","night",0,26.78,-207.5,-57
"2012","(210,215]","cycle_03_cast08","cycle3","night",0,33.99,-212.5,-57
"2012","(220,225]","cycle_03_cast08","cycle3","night",0,35.02,-222.5,-57
"2012","(230,235]","cycle_03_cast08","cycle3","night",31.3185092389602,31.93,-232.5,-57
"2012","(235,240]","cycle_03_cast08","cycle3","night",0,31.93,-237.5,-57
"2012","(245,250]","cycle_03_cast08","cycle3","night",0,35.02,-247.5,-57
"2012","(250,255]","cycle_03_cast08","cycle3","night",0,33.99,-252.5,-57
"2012","(255,260]","cycle_03_cast08","cycle3","night",26.2398320650748,38.11,-257.5,-57
"2012","(260,265]","cycle_03_cast08","cycle3","night",0,26.78,-262.5,-57
"2012","(265,270]","cycle_03_cast08","cycle3","night",0,42.23,-267.5,-57
"2012","(270,275]","cycle_03_cast08","cycle3","night",37.3412994772218,26.78,-272.5,-57
"2012","(275,280]","cycle_03_cast08","cycle3","night",0,39.14,-277.5,-57
"2012","(280,285]","cycle_03_cast08","cycle3","night",0,36.05,-282.5,-57
"2012","(285,290]","cycle_03_cast08","cycle3","night",0,25.75,-287.5,-57
"2012","(290,295]","cycle_03_cast08","cycle3","night",0,37.08,-292.5,-57
"2012","(295,300]","cycle_03_cast08","cycle3","night",0,30.9,-297.5,-57
"2012","(300,305]","cycle_03_cast08","cycle3","night",0,31.93,-302.5,-57
"2012","(305,310]","cycle_03_cast08","cycle3","night",0,35.02,-307.5,-57
"2012","(310,315]","cycle_03_cast08","cycle3","night",0,26.78,-312.5,-57
"2012","(315,320]","cycle_03_cast08","cycle3","night",0,36.05,-317.5,-57
"2012","(320,325]","cycle_03_cast08","cycle3","night",0,29.87,-322.5,-57
"2012","(325,330]","cycle_03_cast08","cycle3","night",0,32.96,-327.5,-57
"2012","(330,335]","cycle_03_cast08","cycle3","night",0,25.75,-332.5,-57
"2012","(335,340]","cycle_03_cast08","cycle3","night",29.4204177699323,33.99,-337.5,-57
"2012","(345,350]","cycle_03_cast08","cycle3","night",0,30.9,-347.5,-57
"2012","(350,355]","cycle_03_cast08","cycle3","night",0,29.87,-352.5,-57
"2012","(360,365]","cycle_03_cast08","cycle3","night",0,29.87,-362.5,-57
"2012","(365,370]","cycle_03_cast08","cycle3","night",0,26.78,-367.5,-57
"2012","(370,375]","cycle_03_cast08","cycle3","night",0,27.81,-372.5,-57
"2012","(375,380]","cycle_03_cast08","cycle3","night",0,29.87,-377.5,-57
"2012","(385,390]","cycle_03_cast08","cycle3","night",32.3624595469256,30.9,-387.5,-57
"2012","(390,395]","cycle_03_cast08","cycle3","night",0,23.69,-392.5,-57
"2012","(395,400]","cycle_03_cast08","cycle3","night",0,30.9,-397.5,-57
"2012","(400,405]","cycle_03_cast08","cycle3","night",0,26.78,-402.5,-57
"2012","(405,410]","cycle_03_cast08","cycle3","night",0,24.72,-407.5,-57
"2012","(410,415]","cycle_03_cast08","cycle3","night",0,26.78,-412.5,-57
"2012","(415,420]","cycle_03_cast08","cycle3","night",0,25.75,-417.5,-57
"2012","(420,425]","cycle_03_cast08","cycle3","night",0,26.78,-422.5,-57
"2012","(425,430]","cycle_03_cast08","cycle3","night",33.4784064278541,29.87,-427.5,-57
"2012","(430,435]","cycle_03_cast08","cycle3","night",0,24.72,-432.5,-57
"2012","(435,440]","cycle_03_cast08","cycle3","night",38.8349514563107,25.75,-437.5,-57
"2012","(440,445]","cycle_03_cast08","cycle3","night",0,31.93,-442.5,-57
"2012","(445,450]","cycle_03_cast08","cycle3","night",53.9374325782093,18.54,-447.5,-57
"2012","(450,455]","cycle_03_cast08","cycle3","night",0,36.05,-452.5,-57
"2012","(455,460]","cycle_03_cast08","cycle3","night",48.5436893203883,20.6,-457.5,-57
"2012","(460,465]","cycle_03_cast08","cycle3","night",0,31.93,-462.5,-57
"2012","(465,470]","cycle_03_cast08","cycle3","night",0,21.63,-467.5,-57
"2012","(475,480]","cycle_03_cast08","cycle3","night",0,23.69,-477.5,-57
"2012","(480,485]","cycle_03_cast08","cycle3","night",0,29.87,-482.5,-57
"2012","(485,490]","cycle_03_cast08","cycle3","night",0,22.66,-487.5,-57
"2012","(495,500]","cycle_03_cast08","cycle3","night",10.3284445362528,96.82,-497.5,-57
"2012","(0,5]","cycle_04_cast01","cycle4","night",24.5790832001966,81.37,-2.5,-77
"2012","(5,10]","cycle_04_cast01","cycle4","night",0,65.92,-7.5,-77
"2012","(10,15]","cycle_04_cast01","cycle4","night",14.4906535284741,69.01,-12.5,-77
"2012","(15,20]","cycle_04_cast01","cycle4","night",0,63.86,-17.5,-77
"2012","(20,25]","cycle_04_cast01","cycle4","night",15.6592546194801,63.86,-22.5,-77
"2012","(25,30]","cycle_04_cast01","cycle4","night",44.8095593726662,66.95,-27.5,-77
"2012","(30,35]","cycle_04_cast01","cycle4","night",17.9791441927364,55.62,-32.5,-77
"2012","(35,40]","cycle_04_cast01","cycle4","night",0,65.92,-37.5,-77
"2012","(40,45]","cycle_04_cast01","cycle4","night",27.7392510402219,72.1,-42.5,-77
"2012","(45,50]","cycle_04_cast01","cycle4","night",0,63.86,-47.5,-77
"2012","(50,55]","cycle_04_cast01","cycle4","night",0,59.74,-52.5,-77
"2012","(55,60]","cycle_04_cast01","cycle4","night",15.9159637116027,62.83,-57.5,-77
"2012","(60,65]","cycle_04_cast01","cycle4","night",0,62.83,-62.5,-77
"2012","(65,70]","cycle_04_cast01","cycle4","night",15.4106950223455,64.89,-67.5,-77
"2012","(70,75]","cycle_04_cast01","cycle4","night",15.1699029126213,65.92,-72.5,-77
"2012","(75,80]","cycle_04_cast01","cycle4","night",15.4106950223455,64.89,-77.5,-77
"2012","(80,85]","cycle_04_cast01","cycle4","night",0,62.83,-82.5,-77
"2012","(85,90]","cycle_04_cast01","cycle4","night",15.6592546194801,63.86,-87.5,-77
"2012","(90,95]","cycle_04_cast01","cycle4","night",15.9159637116027,62.83,-92.5,-77
"2012","(95,100]","cycle_04_cast01","cycle4","night",0,58.71,-97.5,-77
"2012","(100,105]","cycle_04_cast01","cycle4","night",56.0119492158327,53.56,-102.5,-77
"2012","(105,110]","cycle_04_cast01","cycle4","night",0,46.35,-107.5,-77
"2012","(110,115]","cycle_04_cast01","cycle4","night",0,28.84,-112.5,-77
"2012","(115,120]","cycle_04_cast01","cycle4","night",0,39.14,-117.5,-77
"2012","(130,135]","cycle_04_cast01","cycle4","night",0,30.9,-132.5,-77
"2012","(145,150]","cycle_04_cast01","cycle4","night",0,39.14,-147.5,-77
"2012","(150,155]","cycle_04_cast01","cycle4","night",0,27.81,-152.5,-77
"2012","(155,160]","cycle_04_cast01","cycle4","night",0,29.87,-157.5,-77
"2012","(175,180]","cycle_04_cast01","cycle4","night",0,25.75,-177.5,-77
"2012","(185,190]","cycle_04_cast01","cycle4","night",0,27.81,-187.5,-77
"2012","(190,195]","cycle_04_cast01","cycle4","night",0,32.96,-192.5,-77
"2012","(215,220]","cycle_04_cast01","cycle4","night",0,23.69,-217.5,-77
"2012","(220,225]","cycle_04_cast01","cycle4","night",0,36.05,-222.5,-77
"2012","(250,255]","cycle_04_cast01","cycle4","night",0,32.96,-252.5,-77
"2012","(255,260]","cycle_04_cast01","cycle4","night",0,27.81,-257.5,-77
"2012","(285,290]","cycle_04_cast01","cycle4","night",28.5551113649343,35.02,-287.5,-77
"2012","(290,295]","cycle_04_cast01","cycle4","night",35.9582883854729,27.81,-292.5,-77
"2012","(345,350]","cycle_04_cast01","cycle4","night",29.4204177699323,33.99,-347.5,-77
"2012","(350,355]","cycle_04_cast01","cycle4","night",0,29.87,-352.5,-77
"2012","(370,375]","cycle_04_cast01","cycle4","night",0,28.84,-372.5,-77
"2012","(380,385]","cycle_04_cast01","cycle4","night",0,29.87,-382.5,-77
"2012","(385,390]","cycle_04_cast01","cycle4","night",0,27.81,-387.5,-77
"2012","(390,395]","cycle_04_cast01","cycle4","night",0,42.23,-392.5,-77
"2012","(395,400]","cycle_04_cast01","cycle4","night",0,27.81,-397.5,-77
"2012","(405,410]","cycle_04_cast01","cycle4","night",0,33.99,-407.5,-77
"2012","(410,415]","cycle_04_cast01","cycle4","night",0,35.02,-412.5,-77
"2012","(420,425]","cycle_04_cast01","cycle4","night",0,38.11,-422.5,-77
"2012","(425,430]","cycle_04_cast01","cycle4","night",0,32.96,-427.5,-77
"2012","(440,445]","cycle_04_cast01","cycle4","night",0,36.05,-442.5,-77
"2012","(450,455]","cycle_04_cast01","cycle4","night",0,27.81,-452.5,-77
"2012","(455,460]","cycle_04_cast01","cycle4","night",0,37.08,-457.5,-77
"2012","(465,470]","cycle_04_cast01","cycle4","night",0,32.96,-467.5,-77
"2012","(475,480]","cycle_04_cast01","cycle4","night",0,45.32,-477.5,-77
"2012","(485,490]","cycle_04_cast01","cycle4","night",0,78.28,-487.5,-77
"2012","(495,500]","cycle_04_cast01","cycle4","night",0,93.73,-497.5,-77
"2012","(0,5]","cycle_04_cast02","cycle4","night",0,54.59,-2.5,-81
"2012","(25,30]","cycle_04_cast02","cycle4","night",0,62.83,-27.5,-81
"2012","(30,35]","cycle_04_cast02","cycle4","night",17.3370319001387,57.68,-32.5,-81
"2012","(35,40]","cycle_04_cast02","cycle4","night",19.8137507430157,50.47,-37.5,-81
"2012","(45,50]","cycle_04_cast02","cycle4","night",0,59.74,-47.5,-81
"2012","(50,55]","cycle_04_cast02","cycle4","night",0,63.86,-52.5,-81
"2012","(60,65]","cycle_04_cast02","cycle4","night",0,44.29,-62.5,-81
"2012","(65,70]","cycle_04_cast02","cycle4","night",15.9159637116027,62.83,-67.5,-81
